Angular Second Moment,Contrast,Correlation,Variance,Inverse Difference Moment,Sum Average,Sum Variance,Sum Entropy,Entropy,Difference Variance,Difference Entropy,Information Measures of Correlation 1,Information Measures of Correlation 2
0.0015048487702818258,102.7752870333996,0.974578341961269,2023.830196985938,0.37742547304336127,204.8558072027173,7992.545500910359,8.03567918807843,10.92401260779516,0.0006631705579793728,3.403296504707925,-0.4577528934381372,0.9991607859101166
0.0014775832888251142,94.41325300090777,0.9807603041367128,2455.852501884086,0.4253175888635413,204.64652191664538,9728.996754535434,8.294547656968131,10.8506298471274,0.0007825104179849534,3.1160208580288105,-0.520501972924523,0.9997333301598004
0.0015407156812622118,132.3177160836735,0.9751805470938832,2667.5144741739878,0.37722362102293605,212.1514835407911,10537.740180612282,8.147326455229326,10.96944973210271,0.0006999461970683217,3.3832601536332283,-0.47333462434314033,0.999392960111219
0.0011213672410636097,120.00942519168177,0.96447622249976,1691.6580864717353,0.33231836043807644,209.55517736488912,6646.622920695256,8.07099611329137,11.113090668171715,0.0005468218135461038,3.428553004652966,-0.4366981062891869,0.9989023877861621
0.0013715477252919884,89.7598571310072,0.9675884141659467,1387.6031089861913,0.3636151768462288,209.06554485130835,5460.652578813748,7.820105022516874,10.65587126778884,0.00085691287585222,3.2146693075465405,-0.44519191444661843,0.9987735040396961
0.0017046432421304045,53.40784143809447,0.982571144359966,1535.1057621689142,0.4083547985780015,199.22106634925584,6087.015207237566,7.742020617011043,10.30601705887759,0.0007966849227248377,3.0182462240444328,-0.47744354266228944,0.999141510941044
0.0011960201262277274,106.48268687715992,0.965199261746779,1532.5321449563362,0.3434895385178204,210.02104033324906,6023.645892948194,8.00031583278897,10.971460988514512,0.0006581421199032905,3.349158531244613,-0.4403179986716239,0.9988804836136583
0.0012090560370907786,130.4281296816244,0.9692020944501718,2119.628984933051,0.32558961901599565,209.39512687785657,8348.087810050576,8.026525450127423,11.178903059892331,0.0005761409157471475,3.647365380184378,-0.4151216767920882,0.9984432483601329
0.0014639444343470633,155.90595256199316,0.9678618947809812,2427.3322753471166,0.32892073136837774,201.2167630027966,9553.423148826478,8.171960367860892,11.348470003277964,0.0004542593718322698,3.760588800915284,-0.42590800974448123,0.9988323407933789
0.0009549504953547377,140.01634878900785,0.9555964875428434,1579.2459792221684,0.2784116188833362,209.9865061939282,6176.967568099686,8.03105076813232,11.506280438752263,0.00041396903884676893,3.8657970580850884,-0.37258142557061197,0.9972004811666966
0.00269991728103411,85.88121917668764,0.947201678035657,817.1556086617043,0.3732682917403676,216.0562522757273,3182.7412154701306,6.805876509856503,9.583975182373457,0.000954921895686673,3.1810490242567373,-0.3594098117612662,0.9917455277522578
0.0014312238352179576,98.85898222383173,0.9631136542841671,1343.3061238495006,0.38766321173657203,207.39142525254738,5274.365513174185,7.85482271026049,10.595628274326417,0.00064978828239823,3.1906504467025627,-0.46118043288990174,0.9990474639729889
0.0025342454516171327,76.54441252391533,0.9589148090937608,935.1123955297776,0.39994078844276215,212.26205195103893,3663.905169595202,7.070063969951792,9.72795297860358,0.001140640333389804,3.0709566316363253,-0.40502823703645385,0.9960436699270547
0.003400380030640056,114.58689976906976,0.9286415459697093,806.4177930713818,0.3973803349925125,210.72769030915418,3111.084272516442,6.813335302576175,9.643638146754407,0.0006965334350730384,3.3692349892773583,-0.3537710008530725,0.9913007338434483
0.0019686928201413313,97.1130237045501,0.9498533674169528,971.7480765201808,0.3746168137796159,213.96372495173844,3789.879282376174,7.3064168812675305,10.144028367791012,0.0006395536324158657,3.2354995366432666,-0.4009663631948257,0.9966258890688482
0.0011196858837972906,171.68360181828368,0.9538891134919789,1864.3002067621792,0.3306600411141052,226.18514832535197,7285.517225230424,8.066691223754967,11.194095249008285,0.0005808820227535044,3.587774498782805,-0.424013992292299,0.9986789644576406
0.0019962054565871266,88.23880317481463,0.9532273866659303,947.5999950752671,0.34559619297997035,220.65724514816736,3702.1611771262524,7.135487442554446,10.090083654216295,0.0006117307154323522,3.381448103255604,-0.36309235750849495,0.9937571906124172
0.003370482983579036,88.54909794119843,0.950086815863692,891.4389572105615,0.4064626291741773,223.34316953243723,3477.206730901027,6.901012187966543,9.64644097780265,0.0007796737500533832,3.2544026078108392,-0.36624039814115017,0.9926722390736671
0.0015958317811293654,101.4088995390732,0.9635416435297876,1393.7525617571064,0.35798670845049463,213.06564759568286,5473.601347489355,7.623080289803189,10.512313850001133,0.000686047601985973,3.3140213390258615,-0.42248004292246305,0.9980502943726604
0.0012934007371235656,114.90704109577482,0.9581661921298104,1376.3171230871767,0.3454182238340471,212.1315885447339,5390.361451252938,7.822169825828226,10.865661643948716,0.0006322601365171116,3.4441347722638915,-0.41547814008436407,0.9981689402676477
0.0015648409020739748,97.7509154079396,0.9650939672416741,1403.1528260879886,0.35643137080573084,211.34548731804955,5514.860388944027,7.626762610374959,10.5163081345702,0.0006847391988408954,3.3141870006775735,-0.42202620570168453,0.9980412574949299
0.001834122168686806,99.86332372350998,0.9498303645177,998.5870198727885,0.36672974300293965,216.44545247742766,3894.484755767635,7.364876786551479,10.114698341312565,0.0008942870508548526,3.105238214954897,-0.42055318343206693,0.9974944091002066
0.0012796909719861942,119.19391977284738,0.9523097648423215,1253.0170267586072,0.2703682083133353,205.87519568112742,4892.874187261588,7.734360243413747,11.326224282698899,0.0003668932140382066,4.035585281746913,-0.328475162044352,0.9936418061680206
0.0016799200287381721,91.6662467717888,0.9504951459908032,929.1626465076806,0.33451613329498275,208.77908545566976,3624.9843392589337,7.298896104896054,10.357569223186928,0.0006595797059165481,3.4218409475156895,-0.3647492772762644,0.9945700377933304
0.0014062525433335897,72.78715113594252,0.9707670843652974,1248.5218752275732,0.3470277893097866,211.46671131640633,4921.300349774348,7.742737385314955,10.7516666309849,0.0006531925435852958,3.43978793471892,-0.41247747135327073,0.9979279575307592
0.0014992439478526264,63.17769875223712,0.9767854290577389,1363.7406839878495,0.4078891707554907,201.48901649619512,5391.785037199164,7.846396872570339,10.43229258434533,0.0009382176978510984,2.9912173815480756,-0.4818955688827181,0.9992683427329464
0.0029689721110885458,73.57454788884324,0.9541362695952775,805.6925246905394,0.3658936437392782,211.35811859205467,3149.195550873319,6.657104090165717,9.398839415194121,0.0009878278608302766,3.155880729701477,-0.34378876582852724,0.9889011673585364
0.0015415786466366995,147.4610660763481,0.9619141320467197,1938.2704589740351,0.39579482073568384,221.92850181016826,7605.620769819801,7.995192255903559,10.733522793125104,0.0007524924728883109,3.2389540185331294,-0.4748627247357695,0.999318137568268
0.002508877223661508,70.2392071725179,0.9837195562260254,2159.3819812701086,0.4301009967031302,197.198780694938,8567.288717907912,7.750482369515271,10.27111249338949,0.000999975475689263,3.078418775475824,-0.4868080894208605,0.9992595728018169
0.002545920830490687,101.62026392870786,0.9458748528126096,942.143891998468,0.3833508005561611,211.25724421902427,3666.95530406517,7.127816666017653,9.91018069487426,0.0006383680543481662,3.260527836308881,-0.3910242682208491,0.9955719236398505
0.000805324860642747,509.61515027520585,0.8619160737752154,1847.6769459352822,0.22525965111083238,209.24373515166482,6881.092633465947,8.11951721523669,12.191121380180078,0.0002702343992286276,4.65341061432459,-0.3024408492490991,0.9930881831979301
0.0016349996720061803,134.91610120603673,0.9705513422371984,2292.7373428590336,0.40549559840063065,209.07069091260345,9036.033270230093,8.005378725313404,10.739650456672942,0.0006542002649732522,3.252062100174374,-0.4748464641313191,0.9993195587816249
0.0007657698384122896,406.0875301275771,0.8786551703649149,1675.8049683165832,0.22894890366344434,214.0512406708646,6297.132343138808,8.05863096462117,12.123545174649221,0.000281739859095819,4.55707091051036,-0.29981298651009075,0.9925796149345216
0.001200321079936228,115.85078962799804,0.9629458493162151,1566.1190630779365,0.3718587689158144,214.18820215388834,6148.625462683767,7.966019204688926,10.801182776481111,0.0006565849505267175,3.2492150097115964,-0.45790194040890175,0.9991026560267562
0.001560602846499585,154.72826408868207,0.9473179686720813,1471.474111500479,0.34500571826896365,219.19843576739498,5731.168181913241,7.627532684894245,10.617788800278309,0.0005682455948740221,3.4292197287075776,-0.4085114170178132,0.9976721046257854
0.0013643562794039485,178.5660550047328,0.9593138182171835,2196.5153111059735,0.3837606244440226,208.29978543976205,8607.495189419167,8.207793037554726,11.132382602444835,0.0005722089894850333,3.454786754745019,-0.46509588637527394,0.9993591344856507
0.001454014756907442,113.56469928620264,0.9644165665635296,1598.5421067937077,0.373164055874557,214.5373574775282,6280.603727888623,7.829750711454499,10.63710286086459,0.0006252488117939401,3.253786163980048,-0.4484055421960757,0.9988344398587524
0.0013103404217989496,127.45816070871982,0.9378901305194723,1029.228454719681,0.3160026343427474,203.31617619731082,3989.455658170011,7.511183733925547,10.915364186392802,0.00046100039288248423,3.834294025901295,-0.3363688614066196,0.9934031393353497
0.0013105704376196016,218.74707165066803,0.9159879266416506,1304.844609289692,0.31608115446247637,205.9670664331031,5000.631365508125,7.747368475314124,11.266010473567988,0.00042974602258143824,4.048057303458999,-0.3446396894737665,0.9950373728025441
0.002023807311177888,97.39880022489751,0.9777939579454829,2195.338888671842,0.44471790125676824,209.17923208522333,8683.956754462472,7.909327237084989,10.354901297732145,0.0009353665877457866,3.0260247306858066,-0.5069040367937582,0.9995134109058441
0.0014899460777327775,110.16790832203398,0.9657471099917588,1611.032297232533,0.3778140099645958,218.1505456897815,6333.961280608095,7.762701143029872,10.538850825914285,0.0006810252929684176,3.199972789166888,-0.44829706810553394,0.9987609592544688
0.0009375261302047069,181.78001785301333,0.9543806991194583,1995.0068857454335,0.2773345299042083,208.83051691507256,7798.24752512872,8.217266212572946,11.902070551388997,0.0003430750672393253,4.210720959678606,-0.36015328277312736,0.9970850063786689
0.0012705522274171059,88.15638663341022,0.9623643882402723,1174.609933730248,0.3037384788712439,207.80963868811816,4610.283348287585,7.659346401138146,10.898106858583189,0.00048368164540352074,3.635301170293387,-0.3717430831351167,0.9962387600141553
0.0013629119881831044,85.31738284896997,0.9597996734950909,1064.570388742793,0.29677651820145434,207.3362517703094,4172.964172122212,7.579781361819904,10.861674977255673,0.0004734691037884847,3.690424932849685,-0.3571810022018914,0.9950536794744007
0.0011727934919262483,110.30333828996015,0.9588737725285765,1344.3274261265647,0.319678091438193,209.3651561104041,5267.006366216314,7.866736299224219,11.140491895159636,0.00047439989010186957,3.6929878541048327,-0.3859980248318426,0.9973279326137264
0.001249128926195285,137.29361768014783,0.9448634257951078,1248.3188755551746,0.3253634487779613,215.29343916796893,4855.98188454057,7.698709224433756,10.97051593191595,0.0005423172699881524,3.687512512616464,-0.3742345354028165,0.9965046108407505
0.002326801618666819,85.40509454098355,0.9521213058288439,895.4131668434457,0.3947373922995492,210.12703455406879,3496.2475728327972,7.232019539374002,9.949579625224642,0.000675049850533564,3.169569795286316,-0.4104645642367576,0.9967695863938525
0.0036170287674424685,52.23810230018127,0.9674043134577224,805.2685813957705,0.44933063097759424,211.23910985936632,3168.836223282895,6.889990225453694,9.192432605286744,0.0013215450200915763,2.7747589101012253,-0.44334580885525177,0.9970753322721637
0.0012903722540271668,101.43346044938568,0.9679992851835396,1587.7279689764077,0.33734860144041756,208.92913849762138,6249.4784154562585,7.975604867824495,11.099880613791669,0.0005725070438046614,3.596279971784253,-0.41735066926873465,0.9984278774460118
0.0010250560694901295,116.80366813576012,0.9631700643652681,1588.4928441671627,0.31204964591968676,210.95902279192507,6237.16770853291,7.986628286275459,11.264174288361309,0.0005572532437005957,3.669525615964461,-0.39668884270413896,0.9979311051771804
0.0015110212591207823,137.97881870182817,0.9390888547442443,1135.8803654266749,0.3279578252641982,208.06321541774275,4405.542643004879,7.499399988078526,10.578916749262302,0.0005081851572979452,3.5457776648944623,-0.38205202571749075,0.9963251429470328
0.0011793822726469424,106.79298413472448,0.9627982041407356,1438.415684487436,0.31103895900259687,213.22973193279,5646.869753815028,7.7983375063080445,10.981945276005511,0.0006230283517894352,3.585092684135527,-0.3906605322210251,0.9973547790823816
0.0009631010900344618,268.2251641171938,0.9525627650252382,2828.8636068069577,0.2740892265142033,220.345549328252,11047.229263110648,8.407659143749992,11.98310183737749,0.00035521151468942424,4.149100206812648,-0.3915602374035522,0.9984186653234531
0.001123498215409273,192.82076232645227,0.9593258053837741,2372.708776259533,0.25767175462000835,196.63226055757923,9298.014342711687,8.297144880006964,12.107997540694242,0.0002893667998219362,4.4616386999175885,-0.349260910533703,0.9967525066666889
0.0031002725256149173,174.3510984895275,0.9777279084021558,3914.736033214493,0.404939705402768,201.21699028376662,15484.593034368449,8.050198428662705,10.885903980786846,0.000562234899970602,3.640546369278277,-0.46838397883092364,0.9993027596650232
0.002537895008351615,61.01561357647736,0.9660485646305941,902.482202449015,0.40888093832913786,211.3646966334318,3548.913196219595,7.168694137088526,9.756302189840195,0.0009921772036000534,3.092904839206529,-0.42440215657619407,0.9971375257530194
0.0011197914862374652,107.3359714114788,0.9730998640601913,1997.542251836554,0.34432740578509125,212.1471278346495,7882.833035934738,8.145674850664332,11.063760159736539,0.0005855224197003351,3.394959199680332,-0.45774318711354894,0.9992323664613547
0.0013918644087224628,92.9984461540478,0.9652659355557511,1342.144138789295,0.35357646781514895,213.36052962862286,5275.578109003136,7.815519058487444,10.706495141049672,0.0006391039098331137,3.3215541608612127,-0.43555612112108866,0.9985897140536684
0.0019104083106826892,141.33684801535034,0.9736155711182094,2680.3715456722307,0.32968859337807643,201.21780543851247,10580.149334673555,8.222889897800385,11.412171043790822,0.0004514920286371071,3.8420103967625288,-0.43132518763120303,0.9989788961628147
0.002217520144412465,58.20228778371631,0.9666270591463351,875.761517062816,0.394081912868844,211.342750789637,3444.8437804675614,7.174500056099613,9.782102858519792,0.0010810762620765294,3.01122577464878,-0.42072099790895034,0.996982501307471
0.0011405842233395292,118.09306903236974,0.9627493975379176,1588.17274225552,0.30256520370376017,213.80090936626513,6234.597899989725,7.888348234664194,11.111628346520067,0.0005258003751114086,3.6530649869029856,-0.3945704880586707,0.9976920830386931
0.00148290465875752,123.08023884543512,0.9451849329800688,1125.5905608672288,0.3553700486150218,209.07139636562312,4379.282004623492,7.642661086611893,10.669385368458066,0.0005597474049878546,3.4566125244423658,-0.40331635561231377,0.9974940072083782
0.0033694688371121574,67.27896771932444,0.9639650681057825,937.6356784061413,0.46768897536269916,217.9651415583175,3683.2637459052567,7.173926974667433,9.510551470970002,0.0011771362443672466,2.8247729535422925,-0.4651892066266325,0.9982434230639537
0.0026246093741322547,74.2925648757336,0.9577137644301489,882.3426471693801,0.43606812900004566,215.06110891119152,3455.0780238017815,7.151758956253186,9.686472102026016,0.0010715464764004235,2.986533052747327,-0.4314388182719187,0.9972754505535846
0.0017007960503525278,79.13010770608844,0.9661471179667224,1172.0852482058858,0.39337671332769536,210.8925409873299,4609.210885117462,7.67709360991572,10.45583850487418,0.0008440937522221951,3.2039623531544894,-0.4428545839383329,0.9985628549364568
0.0022413226619169223,96.97203597965257,0.9654908642389006,1408.0418342527819,0.416855020625416,214.56024509986992,5535.195301031468,7.527862057231488,10.138424597188628,0.0007698836233804972,3.087298126879448,-0.4548315174577271,0.9985921521247896
0.0029602993606307835,81.75150566068089,0.9668499925293186,1236.79475336194,0.524689204401164,218.45491312916002,4865.427507787086,7.5931335416557,9.66975690188361,0.0012585333668548057,2.6225938008449625,-0.5410280498241292,0.9995670622719249
0.0017547969301288581,88.04840997133033,0.9586979018636518,1069.3828793686098,0.36750602005337707,211.92488506454987,4189.483107503105,7.434403956269385,10.302020698729086,0.000758482583702607,3.267638024316482,-0.4062892936122795,0.9970917859194143
0.0025787284657011215,114.09815227551184,0.9622834038469412,1515.6663921214658,0.4351369405299183,218.2887103233454,5948.567416210368,7.659572554767449,10.26571600812926,0.0008056937153046416,3.1885989349273247,-0.46596843507669083,0.9989207312828308
0.0020367054918417962,86.41931193407554,0.9669517761205306,1310.6786520170017,0.4260861331557616,211.7301802331135,5156.2952961339215,7.644507766214282,10.244725171557413,0.0008186967654604135,3.1054956865769814,-0.4704226593187831,0.9989955003627369
0.0028678158592165427,112.39369649123248,0.9590136485107184,1374.3654215403067,0.4229524410645933,216.9218694565617,5385.067989669997,7.539878325687596,10.19888797333508,0.0007310960086371705,3.2593504911856703,-0.44833061767942606,0.9984843883248526
0.0008994256393811074,133.90800323018618,0.9442162894788468,1203.703842103283,0.20137451801306888,209.8509024941971,4680.907365182944,7.738452207656303,11.635195873970677,0.0003425279760718617,4.261510295620807,-0.28472348131332076,0.9885161943848759
0.0010921404297539248,125.35968184165317,0.93455662344117,961.692241624673,0.1932338341210492,216.95918440447224,3721.409284657044,7.2314122848770985,11.149991855314415,0.00037828233832262645,4.255832855134316,-0.2284450683056032,0.9691925076079858
0.002218666915505392,94.15119916465096,0.9500499012191846,946.2497672338245,0.3781232053017371,215.74247508549914,3690.8478697706505,7.096938071398096,9.942538621572348,0.0006274674134983371,3.2776847068937083,-0.3798445654005648,0.9948260205831612
0.0017475478497623372,413.32980888109995,0.8576507587106764,1454.7810027774494,0.2861961364182932,209.49233302086597,5405.794202228715,7.61690526777058,11.446690440965842,0.00033546462351398626,4.5325744044874074,-0.28672750234010064,0.9883403100054579
0.0008399886605809173,664.1888391779876,0.7841692543713605,1541.85535441732,0.16044353849285253,213.63982373751452,5503.2325784913155,7.841924007644211,12.658665958405077,0.00014185909777122713,5.413692163597743,-0.18037083867047182,0.9560201775110806
0.00169153325038147,92.58980071541325,0.9513462853450967,955.3699457260027,0.3087252770651455,216.96771791053942,3728.8899821886007,7.215366993631259,10.360958073270965,0.0006311630285218579,3.591670637171213,-0.34279080162344555,0.992481666943794
0.001362705266237735,171.39759449340426,0.9171906968686858,1038.7236170754609,0.2543534201716636,218.87832554678502,3983.496873808441,7.37189143229031,11.054584386649752,0.00035132017897660005,4.119823724792191,-0.28015503000685743,0.9851592826069215
0.001472063015563455,122.02072437970943,0.9620814587629968,1611.8876711184598,0.36073898468465215,220.34054580289455,6325.529960094125,7.832703565706138,10.609842875670072,0.0007678660352207292,3.1782943882709747,-0.45364342783657907,0.9989189628698938
0.0021724796714695607,72.54628077483531,0.9649866775279385,1039.4036954842063,0.3867155830791957,210.45430575235636,4085.068501162008,7.300829628362831,9.963831597088104,0.0010546769384201906,3.0982875170666224,-0.42605155442696996,0.9975201079915532
0.002565749463267568,85.08933203678222,0.9613834205171115,1105.1406378076076,0.4056625803433069,214.30139436100814,4335.473219193647,7.216314379927021,9.82258416726328,0.0011085348211604957,3.0204531339479903,-0.4280686986334344,0.9973972217876386
0.004114701766924844,80.25969513692786,0.9464960621475766,754.1060468751757,0.3819177124433217,216.56798023860756,2936.1644923637723,6.365979475378649,9.117303184750952,0.000676519539249658,3.2184508806350953,-0.31182370285536687,0.9809783087313835
0.000769244569904038,222.53540683809823,0.9533345577752111,2386.67873948348,0.22146312223067482,211.86432228302402,9324.179551095835,8.320100246396073,12.265920330779068,0.0002872841277183205,4.391939060051726,-0.3328462754306934,0.9959495594545051
0.002079713002523948,108.09561549042238,0.946123835241754,1007.017210218934,0.3164043246520889,217.37536620357338,3919.973225385309,7.099124358071755,10.212198055555998,0.0005068720761142656,3.5458607824019364,-0.3343858288401351,0.9909259771963813
0.0008752161543218925,148.73595784239868,0.9701002115520834,2489.2755588881196,0.2720027960357738,205.3501357940394,9808.36627771009,8.231338192383053,11.7109993234174,0.000401636168837891,3.921289346695702,-0.3861536475117249,0.9979892764419965
0.0012120963013827534,176.8743617864181,0.9530476904706083,1886.3089611149685,0.3122719504151159,211.47971539224744,7368.36148267345,7.9687055960686966,11.390551587176232,0.00045182258315166807,3.893640186243169,-0.37579432479328945,0.9972077796122428
0.0011360143173627254,235.2486206713602,0.9413056317381717,2006.7124258595022,0.2971417578561456,201.80801221639143,7791.601082766636,7.984418737964763,11.644563603676769,0.0003862658209114835,4.1996936220622,-0.3468931326689707,0.9959063966203205
0.002502554394642933,83.0889679653005,0.9504783501943918,842.9087219933886,0.3786567713583634,216.9854669002422,3288.5459200082514,6.949492037889916,9.76730562115323,0.0006588854511396433,3.253789718506924,-0.3632535217832252,0.9927761074335639
0.0011465229423186915,284.4592127949558,0.9100818701433169,1584.9360933521398,0.26800543440823793,215.031471176455,6055.285160613588,7.885472836783377,11.853308207810393,0.0003157830081265968,4.492505835697262,-0.29586123960812394,0.9912018918669596
0.0015821968617493773,100.85058831366004,0.9565408304052958,1164.060644060536,0.2883561838324746,219.81780046961677,4555.391987928497,7.31274286353681,10.530205812176193,0.0006595281087221059,3.5845582792674007,-0.33908732042138323,0.9925789794821172
0.0027915532986573875,55.404517462324364,0.9749078133713578,1107.4163486022221,0.4718968833585672,206.858182487475,4374.260876946573,7.464460653870377,9.812999516287169,0.0011124148982299006,2.8492901670918043,-0.48778948924598153,0.9990106924863806
0.0011599925145508439,125.03451524225588,0.9553470860788597,1403.2753923116584,0.29438809670673705,220.2600658515583,5488.067054004387,7.712681831548084,10.946162049421385,0.00047932700661252686,3.6311009798561744,-0.37936172484445857,0.99677837257439
0.0008015042754166956,418.8827157479252,0.8766813051674095,1701.2128887753906,0.18843613687250949,214.72798891420064,6385.968839353669,8.03066083047791,12.379982048044411,0.00020615740856570796,4.89207689104961,-0.25521407299327525,0.9845978969790498
0.0013553308214146124,123.89193646079607,0.9414231091956229,1060.8962446728037,0.286881271927621,218.5410473202256,4119.693042230432,7.376759652021268,10.623001998608062,0.00045471635503344153,3.606881458560334,-0.3485137074832345,0.9938811426798319
0.0026541705356183864,106.29551178548446,0.942911289340734,934.3431690649318,0.4092327542839039,214.68297684611306,3631.077164474249,7.164934442801015,9.779249550706936,0.0008171945894870507,3.0630973802687476,-0.42398763633210185,0.9971549010659956
0.0012895503913077624,101.58215604469079,0.9539971506010363,1107.7902803496427,0.2932667065991228,217.05007156646167,4329.578965353916,7.5378597359427015,10.677582538227714,0.0006798906114357792,3.4991650749882575,-0.3757423755707686,0.9960962317791342
